822130.65	195699.81	1347401.03	386386.94	264349.22	460049.03	887352.0	57236.69	44716.38	17945.35	276725.54	81980	0	1
455269.95	61609.41	906890.27	172717.74	298313.37	359922.78	546967.49	69387.58	180055.53	52901.68	380904.75	31592	0	1
466663.51	195471.39	1189323.15	455328.0	97868.71	293340.1	895983.05	31313.66	169624.47	87804.73	492085.55	78525	0	1
290404.76	379297.47	520981.49	459711.29	30372.0	409669.47	111312.02	48494.17	198573.45	73174.51	217271.81	88003	0	1
119422.01	436082.29	275615.63	164353.83	47669.93	483752.22	-208136.59	62867.92	84721.02	37804.41	310876.85	44307	1	0
140162.86	197191.83	326863.51	453820.11	70703.55	267895.38	58968.13	92794.25	184322.82	70824.35	320457.44	52074	1	0
403644.63	270529.03	669238.53	63857.5	271907.11	542436.14	126802.39	14207.92	138772.75	35222.42	404537.64	97926	0	1
801648.44	257190.9	1563168.05	401731.77	51829.37	309020.27	1254147.78	56753.53	87378.05	94097.09	490794.33	71533	0	1
407591.52	198188.39	1164653.36	385168.09	36297.94	234486.33	930167.03	69350.22	145534.2	49712.84	228263.61	57916	0	1
767579.45	423878.07	1136424.61	345088.59	196767.27	620645.34	515779.27	65577.51	29362.86	30842.29	418589.38	81162	0	1
437187.61	428123.15	847032.78	368707.24	190855.71	618978.86	228053.92	31264.48	147409.58	23025.31	296509.06	50445	0	1
197202.87	489085.02	265715.61	297491.14	154216.51	643301.53	-377585.92	47300.28	36955.8	72142.33	270201.31	66107	1	0
363267.58	489112.41	637123.04	225687.21	239627.61	728740.02	-91616.98	21112.21	55179.48	65846.63	143474.84	63299	0	1
568940.46	402864.55	720992.42	87386.58	203908.42	606772.97	114219.45	35163.66	115485.4	30082.93	314601.98	66196	0	1
776309.89	176558.13	1336480.87	422787.08	291978.86	468536.99	867943.88	26344.44	193815.49	42263.05	59340.55	76555	0	1
265857.08	283216.78	1155885.85	176631.05	282763.68	565980.46	589905.39	82655.39	111839.55	40190.37	404472.07	52240	1	0
698401.06	323467.18	1567833.04	239870.02	163727.54	487194.72	1080638.32	43510.28	64820.47	42924.16	182750.81	59311	0	1
992875.78	255335.85	1598098.81	73090.93	254115.14	509450.99	1088647.82	40209.6	38743.73	68113.93	205696.11	51518	0	1
972432.7	305261.07	1412227.71	229789.5	264356.3	569617.37	842610.34	12384.68	146136.13	54501.45	269263.61	55735	0	1
753397.0	465070.27	779780.35	74734.03	163612.29	628682.56	151097.79	96629.85	119811.46	32892.33	244895.46	70767	0	1
755134.37	319408.2	1046721.09	321979.35	101127.69	420535.89	626185.2	45401.3	75828.7	18552.41	213916.31	99117	0	1
470632.24	267267.05	1219708.85	126312.58	98673.41	365940.46	853768.39	60480.05	135714.97	35607.12	115385.77	72814	0	1
534604.13	232778.02	634146.01	423811.99	262257.01	495035.03	139110.98	56809.89	67762.25	77365.58	345369.91	43318	1	0
313189.23	78162.83	1095679.12	351028.35	247781.25	325944.08	769735.04	37526.84	153710.74	41861.17	221041.05	59764	0	1
854898.32	260799.63	1423423.74	142330.68	111020.16	371819.79	1051603.95	70653.72	114649.75	32789.07	163946.62	92819	0	1
590762.75	215499.87	1215502.29	56575.05	48409.4	263909.27	951593.02	31779.62	28283.63	51930.55	300970.47	71389	0	1
636794.15	423458.3	1042969.61	158690.83	36175.1	459633.4	583336.21	50665.12	166991.03	81455.06	80190.09	70079	0	1
709070.67	215443.01	1120886.65	245815.67	291844.22	507287.23	613599.42	64730.45	178276.7	23912.89	353452.96	71682	0	1
282411.42	458428.02	1244990.54	255075.0	168693.32	627121.34	617869.2	65305.48	91205.29	66226.49	57044.56	75055	0	1
232526.23	378880.82	961856.55	217122.1	297000.24	675881.06	285975.49	59701.36	51854.4	47366.93	477488.32	84547	1	0
349259.49	338077.29	917443.45	117008.28	78698.54	416775.83	500667.62	81100.91	88202.99	37495.68	166741.64	54679	0	1
313263.95	388993.18	653516.72	248406.16	104134.45	493127.63	160389.09	92498.51	175361.05	13397.09	131695.32	47119	1	0
729145.9	353306.41	755529.52	383395.19	72139.01	425445.42	330084.1	53202.96	117698.24	24671.95	173111.21	80460	0	1
647711.77	203572.61	1606081.31	367726.81	81051.69	284624.3	1321457.01	93888.95	179301.9	15857.45	50560.77	43732	0	1
107333.99	261290.6	607240.57	361309.28	57461.55	318752.15	288488.42	74428.05	140817.95	69877.52	448974.37	68906	0	1
542361.76	107647.04	999406.96	127780.25	94313.39	201960.43	797446.53	70634.2	45028.57	12309.76	491368.85	68235	0	1
853300.37	483722.18	1104182.11	161885.95	78868.05	562590.23	541591.88	88206.66	157632.19	57026.82	181888.79	50457	0	1
583721.03	317897.29	1120139.76	495756.13	99912.65	417809.94	702329.82	62688.47	186232.86	71730.89	188621.19	71796	0	1
271315.25	171575.93	998917.56	139435.8	76822.21	248398.14	750519.42	43444.94	32271.77	26895.61	449199.87	80619	0	1
715833.89	337803.32	806925.18	191922.85	127337.95	465141.27	341783.91	31032.56	29000.38	39179.91	365320.55	35582	0	1
734999.89	486845.52	1283533.95	482787.67	63481.0	550326.52	733207.43	92845.29	45252.15	28915.27	432814.41	97604	0	1
835495.05	248190.93	1283516.66	488736.55	36819.96	285010.89	998505.77	36017.04	176095.6	19054.73	150878.38	54968	0	1
659000.51	151992.74	1064731.34	259251.78	197197.82	349190.56	715540.78	66426.18	54790.45	32617.58	51216.77	52994	0	1
321257.76	170596.57	758452.95	186718.99	57641.91	228238.48	530214.47	70986.78	175789.72	86888.85	465792.29	47486	0	1
803294.45	442009.96	1721085.43	328501.96	265668.4	707678.36	1013407.07	34692.14	23419.87	55507.18	388283.75	62346	0	1
895488.21	172496.27	1492429.12	480579.22	77549.96	250046.23	1242382.89	16659.05	114927.1	34999.99	285320.09	75691	0	1
986641.62	437545.78	1072050.16	412541.73	164488.94	602034.72	470015.44	15053.18	101386.69	84676.85	141782.01	38230	0	1
597385.93	401033.02	1013735.1	139778.88	289561.52	690594.54	323140.56	62924.85	97239.12	72351.87	280104.37	87621	0	1
443170.9	245066.25	706773.02	401573.42	104089.07	349155.32	357617.7	78262.48	150972.74	82423.38	445430.97	74482	0	1
538223.9	395587.91	675445.01	411308.99	122599.38	518187.29	157257.72	94116.25	173559.7	52347.26	71954.73	41689	0	1
743643.8	201026.99	1512055.8	382606.95	279266.67	480293.66	1031762.14	38549.87	178830.17	49597.16	148442.21	53198	0	1
855649.14	446949.52	1713296.21	322355.99	53231.19	500180.71	1213115.5	80910.89	48014.3	70031.56	481612.75	40238	0	1
274420.4	118058.15	517841.27	458843.42	31651.05	149709.2	368132.07	65932.63	120037.42	89254.85	290813.03	31766	0	1
733596.3	498186.69	1128385.1	397905.94	252242.72	750429.41	377955.69	31189.08	20525.94	46123.12	228139.52	69255	0	1
702298.97	428960.83	955782.25	457182.23	184292.86	613253.69	342528.56	10792.22	198014.6	13941.45	490696.27	91134	0	1
685812.26	336096.7	1090802.89	81673.22	67798.94	403895.64	686907.25	21395.91	67279.03	36570.62	328728.09	68702	0	1
933894.32	300944.49	1107022.14	57934.98	42552.21	343496.7	763525.44	79128.89	158715.0	27291.18	175490.11	57712	0	1
340817.0	388656.16	1083106.32	356143.26	32590.39	421246.55	661859.77	69642.06	52703.49	72828.49	114503.9	59318	0	1
675081.17	432623.79	880895.67	67321.76	46782.23	479406.02	401489.65	76081.14	42466.07	72959.43	118801.03	88968	0	1
354880.88	234875.48	366489.37	388893.53	64263.0	299138.48	67350.89	31201.92	129024.89	96294.57	148454.52	91020	0	1
262484.57	310771.82	1049350.34	281969.39	40464.32	351236.14	698114.2	45477.16	167259.54	14448.65	171257.42	51934	0	1
489325.02	370418.94	1341798.96	83752.75	117166.63	487585.57	854213.39	98631.84	82343.27	30793.26	198389.72	73184	0	1
135571.85	440681.58	521770.18	246212.84	167703.04	608384.62	-86614.44	10082.92	95542.17	38356.83	289122.74	77618	1	0
731405.92	444997.64	1569690.55	301624.29	50519.58	495517.22	1074173.33	72369.31	28621.5	81999.54	150705.83	74513	0	1
294917.98	71114.74	337247.19	272081.76	155179.2	226293.94	110953.25	84010.26	103363.89	65562.38	493814.98	36947	0	1
116571.73	498511.73	1051627.0	305555.81	221312.96	719824.69	331802.31	28317.62	51381.3	21169.98	352326.43	36143	1	0
705566.48	187517.0	1295535.83	192779.3	274960.29	462477.29	833058.54	88207.03	191842.67	93297.69	301395.46	59853	0	1
453978.95	296790.87	731810.34	257527.95	81046.19	377837.06	353973.28	50872.73	127632.42	40017.25	357518.4	38750	0	1
336369.5	182607.19	516686.63	207775.06	186315.44	368922.63	147764.0	27447.47	117260.93	35895.19	242142.62	32189	0	1
279290.38	260623.29	1126075.35	425364.31	78255.8	338879.09	787196.26	12028.25	31848.0	21232.08	100050.88	89082	0	1
720200.41	472787.4	990619.56	131528.69	128823.94	601611.34	389008.22	17079.37	130515.12	41265.15	397059.58	74560	0	1
491045.26	352191.11	963635.2	216930.95	229030.29	581221.4	382413.8	33839.95	138879.31	27886.76	56730.27	47497	0	1
463202.63	351937.2	549167.48	279492.71	187144.25	539081.45	10086.03	83528.96	83422.52	67758.27	150092.3	82995	0	1
872015.04	369047.03	1771355.73	334789.81	200043.14	569090.17	1202265.56	66007.47	84717.97	20562.58	166096.86	29529	0	1
408213.55	483189.42	791346.08	202697.17	173134.18	656323.6	135022.48	42912.24	32771.21	91672.6	140093.89	87560	0	1
456215.63	207536.24	613212.5	332999.26	168528.55	376064.79	237147.71	28041.29	85587.58	63982.99	176710.12	92790	0	1
162748.1	362887.78	857617.72	414958.79	78673.67	441561.45	416056.27	43647.35	186775.46	43426.64	292093.09	82726	0	1
765866.81	271058.69	960755.12	328291.3	166489.9	437548.59	523206.53	12440.93	117896.56	60908.92	67921.96	38235	0	1
615081.99	396157.43	1038082.56	111608.56	105492.09	501649.52	536433.04	52227.02	58827.61	15274.29	145550.55	98544	0	1
618820.63	234748.7	779538.42	335323.8	254975.97	489724.67	289813.75	29595.95	24561.5	11841.83	358247.74	32799	1	0
776590.84	194714.24	1066331.05	466593.04	250419.89	445134.13	621196.92	36066.38	121326.98	74693.38	330689.3	31482	0	1
557499.7	412809.58	735714.02	403499.23	187854.08	600663.66	135050.36	72828.74	63224.85	38265.45	370120.2	86640	0	1
593919.03	251884.45	959854.31	394159.18	208360.9	460245.35	499608.96	63424.53	56686.58	93079.73	491094.51	56234	0	1
431639.39	106275.76	997500.49	250317.58	245975.71	352251.47	645249.02	73889.71	21469.56	50957.47	437771.87	29365	0	1
925678.03	258066.97	1860369.22	308557.02	293226.09	551293.06	1309076.16	61289.44	73595.83	73924.91	194870.36	56429	0	1
352454.44	329048.56	527259.41	177038.7	230417.18	559465.74	-32206.33	12746.43	143258.87	70235.73	181158.08	55075	0	1
623255.63	128205.06	1618322.19	425267.87	47026.71	175231.77	1443090.42	80831.85	63507.66	46309.04	189229.21	39395	0	1
312587.48	350314.83	537474.98	126036.44	42837.19	393152.02	144322.96	27409.08	195027.41	64351.88	266250.56	39198	1	0
128345.28	292751.46	187153.54	427025.69	72200.61	364952.07	-177798.53	67478.35	71249.37	68293.97	440356.48	79806	0	1
765413.09	486454.47	778480.8	317363.21	236390.28	722844.75	55636.05	31012.85	28065.78	13781.8	281988.34	45395	0	1
438151.49	81798.31	960884.76	426381.18	63917.56	145715.87	815168.89	53728.14	96133.02	92148.09	295534.34	34364	0	1
560639.12	439485.36	950272.05	194577.09	210061.68	649547.04	300725.01	78991.05	164861.33	46637.07	173180.47	73893	0	1
887070.84	109534.36	1486819.78	284587.93	38871.62	148405.98	1338413.8	83010.59	23256.64	53743.9	418193.87	75877	0	1
363864.98	62887.39	1117606.16	440460.06	169398.34	232285.73	885320.43	26674.07	40534.29	64733.13	403449.73	69907	0	1
594926.74	125411.86	1551527.33	93612.48	34942.09	160353.95	1391173.38	19666.01	72617.18	56907.74	205695.08	98590	0	1
911763.45	203563.75	1112765.56	233876.85	254301.07	457864.82	654900.74	14286.63	87171.01	47134.53	206602.02	75271	0	1
859763.32	201786.52	1325089.95	347512.3	134403.83	336190.35	988899.6	68419.94	160847.52	44227.91	303467.96	46147	0	1
665888.31	439818.94	1003552.09	102407.66	219361.61	659180.55	344371.54	98570.1	21305.71	28304.4	321446.45	68893	0	1
417230.51	467182.34	1125221.62	351542.73	57531.28	524713.62	600508.0	34468.0	157875.4	79315.91	304966.49	98043	0	1
841498.4	249813.45	1161942.25	417871.96	48247.04	298060.49	863881.76	76351.78	53451.74	66987.08	445568.33	31392	0	1
993804.41	374071.46	1778461.09	227896.46	274604.0	648675.46	1129785.63	28444.0	191547.06	28140.28	460298.15	69188	0	1
857214.24	98692.74	1566207.94	145951.76	69822.92	168515.66	1397692.28	50732.47	38349.35	54249.85	250427.44	48747	0	1
935874.85	80617.07	1104621.38	170348.88	52593.75	133210.82	971410.56	51604.96	119138.7	97645.28	99382.09	76231	0	1
726014.43	480046.79	1611452.82	187358.16	114465.33	594512.12	1016940.7	49936.59	143188.13	95466.82	482174.31	69369	0	1
545241.76	202480.15	1272518.88	51164.25	176295.14	378775.29	893743.59	22092.92	151954.83	93645.43	384088.01	91236	0	1
719870.7	355283.57	943270.7	339946.27	216698.1	571981.67	371289.03	23040.02	39398.67	99800.28	471989.1	71636	0	1
299107.49	128563.64	1111752.84	63717.27	195267.56	323831.2	787921.64	17506.71	69047.78	89772.45	419347.35	89901	0	1
618039.72	324161.88	936091.32	125528.53	71269.0	395430.88	540660.44	55530.18	183048.06	67590.61	152485.04	67379	0	1
131372.3	304020.66	477531.19	119076.04	39910.74	343931.4	133599.79	82106.57	128904.54	22191.13	400068.97	97424	1	0
762136.03	384718.78	1045215.32	120995.68	182265.96	566984.74	478230.58	63602.75	122106.22	85819.45	76154.44	44094	0	1
476225.51	468126.32	1369093.0	212525.69	51341.12	519467.44	849625.56	52649.76	27063.13	80210.32	458341.54	55070	0	1
336142.5	122412.81	908586.45	274739.68	290753.36	413166.17	495420.28	92724.85	42598.32	74660.62	245997.07	97246	0	1
679122.26	101246.98	1554405.28	388111.4	144008.43	245255.41	1309149.87	53651.05	69712.87	84742.32	478211.82	73025	0	1
835218.03	471030.35	1140066.38	103456.56	291930.65	762961.0	377105.38	66124.98	40933.94	45617.71	331330.05	56549	1	0
466728.29	60287.06	992025.5	171211.07	284352.16	344639.22	647386.28	90171.21	66178.25	99007.47	77181.06	36322	0	1
694147.58	58769.99	1264383.77	443302.67	202428.6	261198.59	1003185.18	91482.52	124557.06	41098.44	204103.07	45025	0	1
958144.39	304186.43	1514047.85	195892.65	38719.92	342906.35	1171141.5	65223.83	114623.63	65168.09	271487.09	90945	0	1
277383.93	273545.2	855337.44	447364.99	253849.07	527394.27	327943.17	78217.84	22865.74	18165.76	57165.44	53912	0	1
250395.98	338173.44	698080.08	118268.33	297386.04	635559.48	62520.6	21064.92	133242.58	68922.36	116521.7	30906	1	0
981542.39	372768.65	1602919.48	306532.35	138804.38	511573.03	1091346.45	73369.19	170437.38	52644.0	234692.12	37689	0	1
974083.43	493835.09	1385834.71	123266.42	233358.93	727194.02	658640.69	46734.61	108393.23	12426.03	321159.13	57101	0	1
500546.14	376774.58	1296997.96	179276.99	41018.92	417793.5	879204.46	69451.33	36748.69	71421.3	322925.44	99468	0	1
969892.05	398452.39	1543687.88	373274.9	191147.26	589599.65	954088.23	83557.77	141817.78	89617.71	414046.95	48921	0	1
354882.93	336197.68	638982.98	261519.83	189516.5	525714.18	113268.8	12981.6	69700.13	86549.27	67874.03	57622	0	1
670069.89	181869.96	1553211.57	237585.49	140588.8	322458.76	1230752.81	40067.42	120126.65	73955.63	281335.34	44945	0	1
695570.65	418632.95	1466822.45	215005.67	59581.16	478214.11	988608.34	78561.82	188192.67	97747.71	487109.46	54588	0	1
151724.68	68333.34	506999.83	87044.92	227240.78	295574.12	211425.71	96867.62	64820.82	54051.2	467242.23	32728	1	0
860758.5	473442.81	1210735.05	394514.31	250584.48	724027.29	486707.76	59853.33	156938.41	56721.17	349535.32	88122	0	1
546951.68	223753.9	942942.23	106920.74	111538.95	335292.85	607649.38	42406.22	187588.8	47081.8	447497.75	53340	0	1
583063.49	68723.27	1080622.38	84684.64	109712.34	178435.61	902186.77	53836.51	23236.87	49042.91	259773.54	86561	0	1
844158.2	313888.69	1384993.92	244935.0	166871.7	480760.39	904233.53	20566.97	137973.66	86680.64	302488.15	98487	0	1
722658.03	413921.78	1123648.98	288887.83	126666.23	540588.01	583060.97	49560.06	199055.02	90317.68	97348.34	46542	0	1
689302.88	178690.6	1253623.98	370639.58	173225.5	351916.1	901707.88	99100.81	45494.94	30332.96	62839.13	58935	0	1
779151.54	494284.42	1021972.1	88666.15	145231.64	639516.06	382456.04	87629.65	169244.22	34484.99	54101.45	67637	0	1
959417.9	197484.15	1854944.89	321341.71	108653.0	306137.15	1548807.74	43439.7	85989.75	99675.18	115805.27	70852	0	1
574427.82	280960.39	1524227.47	79020.32	208922.88	489883.27	1034344.2	27603.11	143105.6	40316.64	222306.46	42141	0	1
783622.45	205721.2	1668481.98	165291.12	54397.89	260119.09	1408362.89	47671.77	128311.71	65580.68	269540.38	47705	0	1
861506.99	263528.32	1671369.71	263579.05	135484.8	399013.12	1272356.59	32897.51	166904.93	32126.64	198908.79	52589	0	1
792039.45	474170.79	1712959.0	436779.71	73165.1	547335.89	1165623.11	99718.76	49707.35	46265.64	324307.0	85515	0	1
433795.12	65914.73	1365270.58	237402.77	77350.39	143265.12	1222005.46	36619.34	195463.57	66232.41	293057.74	31018	0	1
837888.55	192432.17	1406008.58	486400.93	79960.41	272392.58	1133616.0	12448.19	59110.34	36909.51	196614.77	64646	0	1
499312.67	92588.45	1008910.64	383580.03	240223.23	332811.68	676098.96	16011.16	193760.15	73266.43	439848.48	51297	0	1
194840.68	397622.62	977824.03	454608.15	60623.97	458246.59	519577.44	63761.27	141695.81	84411.13	372865.05	96334	0	1
858796.54	471491.74	1296236.42	455354.57	224387.98	695879.72	600356.7	73591.06	82370.05	15694.44	269657.29	69869	0	1
368723.33	253425.85	1091312.62	313535.44	81676.39	335102.24	756210.38	45533.68	123346.63	76938.14	310081.58	48009	0	1
503644.7	375298.79	636444.65	269194.1	181921.41	557220.2	79224.45	95265.41	70892.27	76303.29	108217.53	36143	0	1
205798.94	334997.71	286252.23	372889.74	69886.19	404883.9	-118631.67	97479.96	23761.5	28936.32	233436.02	32998	1	0
986169.77	142299.81	1849299.21	300873.31	127948.79	270248.6	1579050.61	45055.75	96246.23	87437.3	209217.2	42429	0	1
556159.45	448188.43	614618.39	201407.37	281151.65	729340.08	-114721.69	85580.16	65473.24	56647.95	206288.1	77437	0	1
382458.29	169094.81	1216315.28	124844.65	112174.98	281269.79	935045.49	88363.51	182483.79	84032.23	223521.65	66720	0	1
286669.07	114601.6	1164231.02	74936.87	178008.91	292610.51	871620.51	96097.21	133642.75	32246.7	181469.74	46950	0	1
214614.7	147104.01	280139.11	393710.62	282252.67	429356.68	-149217.57	77283.99	74369.76	64206.94	250790.72	35585	1	0
473914.61	85080.99	1081664.66	253784.43	66826.26	151907.25	929757.41	69249.13	98075.18	22519.69	285358.69	96042	0	1
367039.66	362071.84	714200.85	123865.44	195807.78	557879.62	156321.23	59648.08	40607.5	51443.38	474917.91	33904	1	0
511768.62	409630.16	1265439.41	391716.15	193764.58	603394.74	662044.67	38512.43	102509.29	46942.03	134214.1	73488	0	1
711270.77	485000.56	884017.94	212796.62	58988.92	543989.48	340028.46	75677.03	110600.45	91287.29	154332.25	68850	0	1
903147.58	304808.0	1270163.45	152299.29	249006.83	553814.83	716348.62	66091.02	48560.13	56117.21	99487.24	30163	0	1
953492.62	137586.2	1639711.09	61231.63	90601.77	228187.97	1411523.12	69305.5	148099.17	72177.1	402833.08	53424	0	1
741759.66	274887.14	1395211.33	429795.53	137230.11	412117.25	983094.08	49931.39	198620.24	95873.05	224916.35	82509	0	1
662888.67	97901.19	1307577.88	357981.93	126171.76	224072.95	1083504.93	21813.97	53062.54	22825.41	475550.54	47371	0	1
180931.79	272376.28	881646.34	312771.79	156945.84	429322.12	452324.22	29583.49	156990.84	31719.55	237135.98	65268	0	1
860337.39	408246.29	1118686.64	202325.88	60651.7	468897.99	649788.65	44595.99	146469.8	91626.65	484313.22	62878	0	1
985361.23	454095.56	1774559.53	276928.23	264988.19	719083.75	1055475.78	60853.34	162437.69	67847.97	201100.93	40992	0	1
676627.47	185778.33	735093.52	490639.78	73290.96	259069.29	476024.23	21393.83	184753.17	39505.59	496584.34	37770	0	1
521530.89	129264.01	1370015.06	489176.59	292820.57	422084.58	947930.48	66570.39	131492.1	56688.89	97732.15	84357	0	1
174857.72	347537.96	253159.51	71182.21	224173.49	571711.45	-318551.94	95168.9	92237.61	51366.86	324656.73	35057	1	0
934297.8	238873.7	1008935.56	209426.38	206248.29	445121.99	563813.57	93489.11	124336.48	70617.29	172303.81	71152	0	1
142676.22	50640.2	935265.91	226447.81	184202.13	234842.33	700423.58	94281.13	146651.17	77117.61	230759.13	80435	0	1
891216.04	262362.28	1667032.18	424137.67	138908.46	401270.74	1265761.44	92873.54	192172.99	71693.16	312697.41	43730	0	1
248290.99	327974.97	657606.91	188758.56	126916.15	454891.12	202715.79	32753.1	105213.44	30179.41	487745.05	56942	1	0
475984.52	266043.5	519001.14	363727.99	223474.08	489517.58	29483.56	77986.24	43774.89	38832.35	383937.16	79323	0	1
657171.71	120335.69	1458389.72	152469.54	225347.54	345683.23	1112706.49	11193.26	80173.71	54982.88	206803.26	36577	0	1
144419.08	239825.53	991609.07	430174.19	229603.04	469428.57	522180.5	64856.56	164934.6	12440.58	246231.08	65647	0	1
690364.91	489631.9	873862.13	216532.35	174548.16	664180.06	209682.07	74295.76	117391.44	29704.98	91692.59	52571	0	1
695183.58	380157.42	1585485.76	407798.54	241245.52	621402.94	964082.82	65618.5	159068.28	82422.35	111399.86	60784	0	1
